 r rp rn tp tn ssp ssn sp sn d1p d1n d2p d2n
   13.799999999999999        4.4780198212021879E-012   1.6077489149899983E-007   5.8924856279461002E-012   5.0743665730572611E-008   9.4249049609452514E-013   1.3414954239371612E-008  -4.4365694194378858E-013  -1.4555806555885961E-008  -1.0114356719310770E-011  -1.7669336453176459E-007   2.1798715369701977E-011   1.7225728123622131E-007
   14.100000000000000        2.2639915920257576E-012   1.1571134517870553E-007   2.9588752111787390E-012   3.6046572557296693E-008   4.7436403356903933E-013   9.7712092800355666E-009  -2.2352064659206658E-013  -1.0569185504648502E-008  -5.0982552266003204E-012  -1.2644042006720246E-007   1.0963781360101158E-011   1.2266824470735622E-007
   14.399999999999999        1.1470125910899589E-012   8.3429721783927795E-008   1.4893436763131849E-012   2.5678224636135523E-008   2.3913787599243686E-013   7.1162254113186537E-009  -1.1279483700749628E-013  -7.6749880453417220E-009  -2.5755283534086690E-012  -9.0685886904232307E-008   5.5271333614984273E-012   8.7577792992646571E-008
   14.699999999999999        5.8226931527323590E-013   6.0253155568729721E-008   7.5136760477603644E-013   1.8341991457043696E-008   1.2074515587695727E-013   5.1827161769081469E-009  -5.7009028827412992E-014  -5.5736969222128122E-009  -1.3038477521364478E-012  -6.5182198478511872E-008   2.7925474811983741E-012   6.2676665035423409E-008
   15.000000000000000        2.9614367945321986E-013   4.3578567474429580E-008   3.7988484561879862E-013   1.3136576747555351E-008   6.1060285686020996E-014   3.7750333096266988E-009  -2.8857771903080379E-014  -4.0478033998184515E-009  -6.6139457016353725E-013  -4.6946551888212251E-008   1.4138929472900754E-012   4.4958867946481001E-008
   15.299999999999999        1.5089220662305589E-013   3.1558025225362474E-008   1.9246399354865768E-013   9.4332127507242644E-009   3.0924235301343026E-014   2.7502807326650902E-009  -1.4629476543538665E-014  -2.9394605800481434E-009  -3.3614588211320718E-013  -3.3877804983172157E-008   7.1730723019450877E-013   3.2320214153873914E-008
   15.600000000000000        7.7016174477251726E-014   2.2876265834553860E-008   9.7702193483795146E-014   6.7917601544973348E-009   1.5684607897485183E-014   2.0042563070776765E-009  -7.4271777196557456E-015  -2.1341628545933361E-009  -1.7115563792552597E-013  -2.4491527046015055E-008   3.6460852299833581E-013   2.3282950608013095E-008
   15.899999999999999        3.9374451073036018E-014   1.6594840389143694E-008   4.9691133961537186E-014   4.9031304005726161E-009   7.9664856988458095E-015   1.4610586674699353E-009  -3.7759819947513194E-015  -1.5488587650876898E-009  -8.7300362026786651E-014  -1.7736066052816533E-008   1.8567103664586947E-013   1.6806056921894956E-008
   16.199999999999999        2.0161931584954105E-014   1.2042586150333505E-008   2.5318568905101628E-014   3.5496063977034528E-009   4.0519353543165374E-015   1.0654421951006014E-009  -1.9223321220309025E-015  -1.1233098261959949E-009  -4.4603570390659339E-014  -1.2864402692940427E-008   9.4715803123575961E-014   1.2154031580805713E-008
   16.500000000000000        1.0339566781106806E-014   8.7384255417391253E-009   1.2922749923653447E-014   2.5773904413857780E-009   2.0636943439781019E-015   7.7721432482106220E-010  -9.7993891751750433E-016  -8.1381756259334106E-010  -2.2825547306529038E-014  -9.3445701440324061E-009   4.8398184161341940E-014   8.8057896997746582E-009
   16.800000000000001        5.3099535481915912E-015   6.3367967499028274E-009   6.6069569433429347E-015   1.8775414832543329E-009   1.0524469252778888E-015   5.6714082170348076E-010  -5.0017020933849059E-016  -5.8867394864337407E-010  -1.1698810662495216E-014  -6.7968335943346775E-009   2.4770424635170133E-014   6.3911854565882135E-009
   17.099999999999998        2.7305970824404197E-015   4.5889777042149237E-009   3.3834670364579422E-015   1.3726919915587831E-009   5.3741779391050476E-016   4.1395915101795475E-010  -2.5559604099537180E-016  -4.2486370497236796E-010  -6.0048684174359737E-015  -4.9495025816118187E-009   1.2697168674457806E-014   4.6466345238873915E-009
   17.399999999999999        1.4058923806057817E-015   3.3156043897447221E-009   1.7355320661139105E-015   1.0077617432921531E-009   2.7476790103957294E-016   3.0220321441046967E-010  -1.3075670199930787E-016  -3.0567475849361461E-010  -3.0865964998165066E-015  -3.6077602266975219E-009   6.5181206544138458E-015   3.3839913304660554E-009
   17.699999999999999        7.2460374318982178E-016   2.3870959542768237E-009   8.9172852657122383E-016   7.4344571581212478E-010   1.4065233055198449E-016   2.2062062191350588E-010  -6.6954302564121114E-017  -2.1896696610089907E-010  -1.5887092861247250E-015  -2.6316145125987320E-009   3.3508469672821436E-015   2.4686568759697025E-009
   18.000000000000000        3.7375423352622741E-016   1.7096795665091020E-009   4.5901009127004162E-016   5.5163394077564215E-010   7.2083998340364450E-017   1.6102185202115446E-010  -3.4306967147902604E-017  -1.5591771651218834E-010  -8.1878527600833611E-016  -1.9202611060515075E-009   1.7249625274354022E-015   1.8041358544932040E-009
   18.300000000000001        1.9284533585299329E-016   1.2153913636853948E-009   2.3677560171174364E-016   4.1218119782058427E-010   3.6984835413086493E-017   1.1744376369765319E-010  -1.7582200671933047E-017  -1.1011291625401215E-010  -4.2249975118452253E-016  -1.4009652763564291E-009   8.8915096262442810E-016   1.3211140006589125E-009
   18.599999999999998        9.9452115541162397E-017   8.5490764679871577E-010   1.2247612306417025E-016   3.1062274597343533E-010   1.8996703156772623E-017   8.5541680917239705E-011  -9.0050677462762775E-018  -7.6888113599550404E-011  -2.1826102967738876E-016  -1.0211375183401926E-009   4.5890482109118193E-016   9.6971309764147782E-010
   18.899999999999999        5.1185903573582195E-017   5.9239559147687664E-010   6.3605835902791326E-017   2.3655505921229775E-010   9.7671291439325354E-018   6.2147560448730283E-011  -4.6021019878348267E-018  -5.2850806703089391E-011  -1.1286637635710651E-016  -7.4267186118089700E-010   2.3714155720772926E-016   7.1398630188059274E-010
   19.199999999999999        2.6218482129537921E-017   4.0180845486564889E-010   3.3241162115955042E-017   1.8248536410113231E-010   5.0259871853061386E-018   4.4948778413628812E-011  -2.3401417154761816E-018  -3.5534032155082180E-011  -5.8411135602957046E-017  -5.3789098979506420E-010   1.2269762725571888E-016   5.2799739263021824E-010
   19.500000000000000        1.3295223445580845E-017   2.6421652847208821E-010   1.7556853192009434E-017   1.4301257615903674E-010   2.5874927797741397E-018   3.2254485644736632E-011  -1.1776390533407532E-018  -2.3145122962491260E-011  -3.0238897446444178E-017  -3.8663483708642560E-010   6.3573696185224859E-017   3.9302302855229275E-010
   19.800000000000001        6.6067626877968857E-018   1.6588270602263861E-010   9.4444760979922218E-018   1.1424281967318931E-010   1.3313407854396218E-018   2.2825518602633211E-011  -5.8047128072935452E-019  -1.4383508021984794E-011  -1.5641051521950067E-017  -2.7416441161389660E-010   3.3008209784345385E-017   2.9555368533119650E-010
   20.099999999999998        3.1521788468529211E-018   9.6875014243926034E-011   5.2453429948438225E-018   9.3367006005076472E-011   6.8244350942340504E-019   1.5750414362694213E-011  -2.7453309058831187E-019  -8.3086535147435458E-012  -8.0563790096353759E-018  -1.8964760507218745E-010   1.7215790919618156E-017   2.2586650340965768E-010
   20.399999999999999        1.3819108187347598E-018   5.0068222850378785E-011   3.0761955880840420E-018   7.8424752771383560E-011   3.4485616477488143E-019   1.0354498860859986E-011  -1.1920130675905375E-019  -4.2445100960289948E-012  -4.0885344335605071E-018  -1.2505663696254381E-010   9.0970353724801669E-018   1.7703647323239874E-010
   20.699999999999999        4.9937292777117715E-019   2.0432041353884244E-011   2.0270949857561772E-018   6.7940967509909746E-011   1.8007025448238951E-019   6.2831141045516270E-012  -4.2616107056626400E-020  -1.7108653553775196E-012  -2.1314525379566775E-018  -7.5875678138194971E-011   5.0031691818487114E-018   1.4446565199851802E-010
   21.000000000000000        1.0303929596075328E-019   4.5428159674618069E-012   1.2273981112467706E-018   5.8651101512866709E-011   1.1005447136302787E-020   2.0904447148775061E-012  -8.6886551098156195E-021  -3.7546103298627870E-013  -1.7437064235284788E-019  -2.6694719313846132E-011   3.2397610006582190E-018   1.2760575669436892E-010
