 r rp rn tp tn ssp ssn sp sn d1p d1n d2p d2n
   3.0000000000000000        6.9226942247349890E-002   8.3435811020841702E-002   5.1203007656955790E-002   8.8392766414306823E-002   1.6498179247613008E-002   2.2560796209809826E-003   1.1850782312352757E-002  -7.8954918455582631E-004  -6.5991284109995427E-003  -1.3192055360762159E-002  -3.7842243394020432E-002  -7.9874224693649073E-003
   3.2999999999999998        6.5749325039667753E-002   7.9342430616359788E-002   4.3316056989647599E-002   7.4198948431295514E-002   1.2596808842697050E-002   3.0792665320711183E-003   1.3801915678598153E-002   1.0971043867421016E-004  -1.6356490694407880E-002  -1.4956472522194328E-002  -4.0455577972570274E-002  -2.1892771190012303E-002
   3.5999999999999996        5.9555717949904927E-002   7.4114849109653422E-002   3.6163072484418808E-002   5.9543675853297964E-002   7.3988385767085685E-003   2.7548311841292666E-003   1.4343712395800751E-002   9.2686069093726004E-004  -2.4520502697000138E-002  -2.0539911411728645E-002  -3.6998487708974168E-002  -3.4903133146991616E-002
   3.8999999999999999        5.1271170830191885E-002   6.6833875583645883E-002   3.0041391266998910E-002   4.6598299446028883E-002   2.1724070485333296E-003   1.4878779986814868E-003   1.3515603805005272E-002   1.3900728185221199E-003  -3.0262871764898648E-002  -2.8126477323764790E-002  -3.0184917987402020E-002  -4.0082773177918862E-002
   4.2000000000000002        4.1675518280743437E-002   5.7311051841353558E-002   2.5077976383271517E-002   3.6438113543103376E-002  -2.1295793671516107E-003  -4.0671888022017618E-005   1.1611893239060365E-002   1.3896789732366149E-003  -3.3212933289751605E-002  -3.4949526478711239E-002  -2.0633197260160434E-002  -3.5186676185848552E-002
   4.5000000000000000        3.1654066040010941E-002   4.6167370835514074E-002   2.1130660782033017E-002   2.9035724314327455E-002  -4.8827821063243612E-003  -1.1310934957795649E-003   9.0785809976571142E-003   1.0221841821642266E-003  -3.3012433991400324E-002  -3.8563573309811749E-002  -8.4806472548895461E-003  -2.1994592185731014E-002
   4.7999999999999998        2.2185439471563095E-002   3.4601106447959371E-002   1.7702888136726980E-002   2.3560354093899956E-002  -5.8468775231154593E-003  -1.4482991617717229E-003   6.4201183542933367E-003   5.1247720821614561E-004  -2.9517128766146542E-002  -3.7653805178601875E-002   4.4457542178793687E-003  -4.8804603962719698E-003
   5.0999999999999996        1.4195302725790272E-002   2.3983176351814642E-002   1.4155308413516265E-002   1.8866636345425732E-002  -5.2768429118560702E-003  -1.1259006422616757E-003   4.0851499058881203E-003   7.9889974627560278E-005  -2.3365708958483791E-002  -3.2433849433213688E-002   1.4266035966142702E-002   1.0395863251917273E-002
   5.3999999999999995        8.2670753251055957E-003   1.5391194614724815E-002   1.0267951948262901E-002   1.4195131462430588E-002  -3.8640839065859204E-003  -5.7023691258333681E-004   2.3433811195640642E-003  -1.6608189235429665E-004  -1.6168647258289377E-002  -2.4604185645833485E-002   1.7610350593198855E-002   1.8741584774266663E-002
   5.7000000000000002        4.4237051188925711E-003   9.2499341292068878E-003   6.5455530083937978E-003   9.6793558886211807E-003  -2.3809430667532210E-003  -1.3068354937330120E-004   1.2285880578762416E-003  -2.4026046372425394E-004  -9.7923763506158959E-003  -1.6566344071089676E-002   1.4910193188046665E-002   1.8971832374371903E-002
   6.0000000000000000        2.2197887462232346E-003   5.3102369920978590E-003   3.6800833430834260E-003   5.9682053204587141E-003  -1.2835125316296660E-003   8.3943329854413036E-005   6.0283379332636737E-004  -2.1731593643741791E-004  -5.2974319185481664E-003  -1.0129379336563857E-002   9.8331472913437638E-003   1.4436490879223220E-002
   6.2999999999999998        1.0695649569485938E-003   2.9743540267218203E-003   1.8812291953906894E-003   3.4140938808653759E-003  -6.3324024924112110E-004   1.3760097801032039E-004   2.8406704098391764E-004  -1.6300850183995162E-004  -2.6481443343621788E-003  -5.8147187107237541E-003   5.4972107867363798E-003   9.2658785183249350E-003
   6.5999999999999996        5.0470893632716541E-004   1.6523194064741514E-003   9.0676306079719702E-004   1.8722180443418550E-003  -2.9774323172344365E-004   1.2132930767532530E-004   1.3125865028391001E-004  -1.1104130848066635E-004  -1.2656688762858609E-003  -3.2342524106665389E-003   2.7862745114187568E-003   5.4160144444059160E-003
   6.8999999999999995        2.3638624342785908E-004   9.1958080282273660E-004   4.2396637336640443E-004   1.0094432212731390E-003  -1.3717781462860922E-004   8.8494240010087065E-005   6.0299857643380969E-005  -7.1722391581625078E-005  -5.9281252497245035E-004  -1.7813271154744092E-003   1.3414185295701965E-003   3.0296316665141187E-003
   7.1999999999999993        1.1076699268645433E-004   5.1535987930472805E-004   1.9579463441798226E-004   5.4338726328504914E-004  -6.2907435229426188E-005   5.9218217929026612E-005   2.7763215661645502E-005  -4.4948534889976228E-005  -2.7607622411639926E-004  -9.8308238680513580E-004   6.3090823773749409E-004   1.6686353404721068E-003
   7.5000000000000000        5.2154497723725626E-005   2.9145542507430283E-004   9.0248565722391086E-005   2.9438992612009320E-004  -2.8942765798630538E-005   3.7899006358620510E-005   1.2865287253192095E-005  -2.7686333583744048E-005  -1.2881499279911521E-004  -5.4663793564487472E-004   2.9444697593474965E-004   9.1832246993793140E-004
   7.7999999999999998        2.4729377513134776E-005   1.6641297698516926E-004   4.1757018807498114E-005   1.6110431714974589E-004  -1.3410123065464397E-005   2.3664635794220442E-005   6.0120696499786279E-006  -1.6886963932090066E-005  -6.0447338702002940E-005  -3.0689263070617665E-004   1.3749751962501661E-004   5.0855484462854629E-004
   8.0999999999999996        1.1819296118117262E-005   9.5902152587814960E-005   1.9451280817871155E-005   8.9168318610197196E-005  -6.2674392981306671E-006   1.4570714073304214E-005   2.8353221881802861E-006  -1.0245127049963860E-005  -2.8578209476387723E-005  -1.7403711484504045E-004   6.4519596943779628E-005   2.8423135996974848E-004
   8.4000000000000004        5.6957991687979467E-006   5.5747169955060781E-005   9.1348150432760063E-006   4.9917273173258804E-005  -2.9563020225593843E-006   8.9002126996449956E-006   1.3495409310492656E-006  -6.1995381854729608E-006  -1.3622481869408754E-005  -9.9660677600280062E-005   3.0486961831177579E-005   1.6046833050564595E-004
   8.6999999999999993        2.7674250840267615E-006   3.2662582275580379E-005   4.3272661762349773E-006   2.8248321123434065E-005  -1.4073491996519362E-006   5.4129973949235312E-006   6.4812536452118232E-007  -3.7482778746702383E-006  -6.5481111787933147E-006  -5.7590216120213911E-005   1.4520045245256397E-005   9.1505645998208850E-005
   9.0000000000000000        1.3553439702822651E-006   1.9274853848300680E-005   2.0678373837646502E-006   1.6147087897412679E-005  -6.7595724864629535E-007   3.2853263041658061E-006   3.1393171139037511E-007  -2.2668261217255966E-006  -3.1736782340577552E-006  -3.3557230744717730E-005   6.9724058712762837E-006   5.2675432710280130E-005
   9.2999999999999989        6.6885477364773500E-007   1.1448401766504159E-005   9.9661491294277542E-007   9.3149983764856394E-006  -3.2742525540082066E-007   1.9927564347356184E-006   1.5328516167366030E-007  -1.3722442304022669E-006  -1.5505307511199755E-006  -1.9701739234268268E-005   3.3755134824241777E-006   3.0588128013786670E-005
   9.5999999999999996        3.3247832837364634E-007   6.8397565634347958E-006   4.8429693725742578E-007   5.4186603186476979E-006  -1.5987060400087753E-007   1.2091417473944390E-006   7.5410772508052287E-008  -8.3190462370656372E-007  -7.6334554333985555E-007  -1.1646416887295643E-005   1.6471900877912179E-006   1.7903902891389347E-005
   9.9000000000000004        1.6641065278972217E-007   4.1080652400190479E-006   2.3719732505826156E-007   3.1759887018642059E-006  -7.8645196060278620E-008   7.3437660266453488E-007   3.7361156136774271E-008  -5.0521168555505104E-007  -3.7855209592387465E-007  -6.9273280917324532E-006   8.0995342187253011E-007   1.0555275986939448E-005
   10.199999999999999        8.3834959441641370E-008   2.4792624306840795E-006   1.1704515568462644E-007   1.8742688161473773E-006  -3.8959420329202041E-008   4.4663975066385538E-007   1.8631920879485051E-008  -3.0740452134777087E-007  -1.8903061853301175E-007  -4.1435380175575488E-006   4.0117863615064033E-007   6.2635429797586878E-006
   10.500000000000000        4.2495367517643326E-008   1.5028298347352541E-006   5.8166756059162137E-008   1.1129382339817072E-006  -1.9426299620193472E-008   2.7208736118832058E-007   9.3488043797793503E-009  -1.8742586152792204E-007  -9.5012862533577864E-008  -2.4910628619286518E-006   2.0008802828412956E-007   3.7387784898525894E-006
   10.799999999999999        2.1666272915857532E-008   9.1461018437161621E-007   2.9101209675244585E-008   6.6458119044013559E-007  -9.7458320704213062E-009   1.6605205471187446E-007   4.7178157874449564E-009  -1.1451256071313175E-007  -4.8053420364062836E-008  -1.5045558002199060E-006   1.0045133547744806E-007   2.2436686851792712E-006
   11.100000000000000        1.1107465704331721E-008   5.5867357246248602E-007   1.4652315601181061E-008   3.9888087474710379E-007  -4.9173028699038292E-009   1.0153306294685766E-007   2.3936027507129818E-009  -7.0111091517895582E-008  -2.4446305468314459E-008  -9.1257512306024652E-007   5.0744899253392765E-008   1.3529913507374991E-006
   11.400000000000000        5.7240582457746473E-009   3.4241321329359487E-007   7.4218619147834828E-009   2.4052650324543321E-007  -2.4943417234716143E-009   6.2204169735671696E-008   1.2205138254340869E-009  -4.3015465372394870E-008  -1.2505828387402490E-008  -5.5566526598607312E-007   2.5786273026842323E-008   8.1950568693355602E-007
   11.699999999999999        2.9643498429122719E-009   2.1052450912796890E-007   3.7808686178236415E-009   1.4565877171354840E-007  -1.2716301580391613E-009   3.8184479975194621E-008   6.2528620499783668E-010  -2.6445590179079136E-008  -6.4312170642652412E-009  -3.3955346778252913E-007   1.3176772141247730E-008   4.9838565201452387E-007
   12.000000000000000        1.5423282191508924E-009   1.2981263524534145E-007   1.9364726297391287E-009   8.8555189558782274E-008  -6.5134148811412857E-010   2.3485822119860471E-008   3.2176446333786914E-010  -1.6291223391478073E-008  -3.3237944745074437E-009  -2.0817824302044376E-007   6.7690235479189957E-009   3.0422262338429090E-007
   12.299999999999999        8.0600692269654420E-010   8.0261432093562954E-008   9.9689411185253753E-010   5.4033418304071824E-008  -3.3510290206006608E-010   1.4473212438639133E-008   1.6626793365211699E-010  -1.0055492922233572E-008  -1.7259235213569233E-009  -1.2802373511093943E-007   3.4947742088814312E-009   1.8633868209630171E-007
   12.600000000000000        4.2297499227561743E-010   4.9750271891944714E-008   5.1569019589210327E-010   3.3079940265695822E-008  -1.7312426188313244E-010   8.9361007297503270E-009   8.6255689881913157E-011  -6.2183809840148791E-009  -9.0021927034372299E-010  -7.8955294637509874E-008   1.8129045368349733E-009   1.1449544308928697E-007
   12.900000000000000        2.2284870479499469E-010   3.0911048700176731E-008   2.6799221758093329E-010   2.0315009799692378E-008  -8.9793751172792752E-011   5.5275834118881400E-009   4.4914035684738644E-011  -3.8525578968550671E-009  -4.7153493791514876E-010  -4.8823117149310707E-008   9.4468440278305811E-010   7.0558310420216859E-008
   13.199999999999999        1.1785184917589839E-010   1.9248628793287138E-008   1.3987715724682402E-010   1.2512015345986166E-008  -4.6746525458161606E-011   3.4253469485197812E-009   2.3469588024926486E-011  -2.3910663778454051E-009  -2.4798405811191817E-010  -3.0265645060205206E-008   4.9437228859829591E-010   4.3600880776669532E-008
   13.500000000000000        6.2547554393326801E-011   1.2011509041820825E-008   7.3310587057933623E-011   7.7270455333250306E-009  -2.4422035656383255E-011   2.1263379759846705E-009   1.2304922005108241E-011  -1.4865412283383722E-009  -1.3091491830951971E-010  -1.8805672951012175E-008   2.5976614084203935E-010   2.7011672984069801E-008
   13.799999999999999        3.3308398265179349E-011   7.5102768418361447E-009   3.8573726831486535E-011   4.7841265872227907E-009  -1.2801617751253538E-011   1.3221908597211538E-009   6.4718655623933981E-012  -9.2571467483183702E-010  -6.9362781253237186E-011  -1.1710710606980298E-008   1.3701971375595673E-010   1.6774408225883613E-008
   14.100000000000000        1.7794803423513140E-011   4.7046557122125839E-009   2.0372138096780180E-011   2.9691341689029710E-009  -6.7317149042468650E-012   8.2350352408229614E-010   3.4142094168446998E-012  -5.7738297473846549E-010  -3.6877147120481564E-011  -7.3076820821831115E-009   7.2539058870432182E-011   1.0440469711703122E-008
   14.399999999999999        9.5358539290428342E-012   2.9523603415502694E-009   1.0797467433481167E-011   1.8468734750310227E-009  -3.5505648752622027E-012   5.1371419146827798E-010   1.8063367341448303E-012  -3.6066901351978383E-010  -1.9670152759574452E-011  -4.5690886630608770E-009   3.8536323720382187E-011   6.5119916292474054E-009
   14.699999999999999        5.1249293379682812E-012   1.8558325353930146E-009   5.7421224194732105E-012   1.1512603132483026E-009  -1.8780975591918729E-012   3.2095047565908584E-010   9.5829111960570137E-013  -2.2562248397913037E-010  -1.0524664657521940E-011  -2.8621265274388110E-009   2.0540164193286911E-011   4.0698451475034809E-009
   15.000000000000000        2.7619555152884823E-012   1.1684106142987401E-009   3.0634994569791790E-012   7.1910851002629089E-010  -9.9616311270181596E-013   2.0081252643304092E-010   5.0972110249775204E-013  -1.4133634480284799E-010  -5.6479850261359561E-012  -1.7960431949637854E-009   1.0982542501021899E-011   2.5483918141348208E-009
   15.299999999999999        1.4924088805572914E-012   7.3671339298006440E-010   1.6394267411619021E-012   4.5005126572576776E-010  -5.2976243311551538E-013   1.2582192423518566E-010   2.7180265574936058E-013  -8.8652309120567540E-011  -3.0394989462402080E-012  -1.1289531789314014E-009   5.8898113379364104E-012   1.5985893023130734E-009
   15.600000000000000        8.0843636384435010E-013   4.6516270411629181E-010   8.7990052381388068E-013   2.8219272050691991E-010  -2.8243646270783345E-013   7.8942616573427539E-011   1.4528235821956130E-013  -5.5674155315595370E-011  -1.6401202408336439E-012  -7.1077373536653945E-010   3.1676513071280727E-012   1.0045040665838778E-009
   15.899999999999999        4.3897233287996513E-013   2.9408069808647125E-010   4.7357166110377064E-013   1.7726555417700427E-010  -1.5093958196930977E-013   4.9594528011123094E-011   7.7833056713376295E-014  -3.5002629031574112E-011  -8.8727854959367216E-013  -4.4817770022195478E-010   1.7082539437726269E-012   6.3223051058144737E-010
   16.199999999999999        2.3889600087098765E-013   1.8613450246953629E-010   2.5556237848023675E-013   1.1155459235152875E-010  -8.0850960985165491E-014   3.1196133143526309E-011   4.1788972059413646E-014  -2.2028087747052846E-011  -4.8117529733990407E-013  -2.8300961780314860E-010   9.2361620465375921E-013   3.9854355259134608E-010
   16.500000000000000        1.3028875530761130E-013   1.1792750060505682E-010   1.3826819044266735E-013   7.0329953636594370E-011  -4.3403672564740724E-014   1.9646732757765605E-011   2.2483219314694939E-014  -1.3874316520907729E-011  -2.6155133416966851E-013  -1.7895906767461530E-010   5.0061384725536275E-013   2.5160705491376263E-010
   16.800000000000001        7.1198813689173469E-014   7.4771748356311065E-011   7.4993861823158971E-014   4.4423210360917059E-011  -2.3350111940577858E-014   1.2387394945386168E-011   1.2119995047556655E-014  -8.7439957678713452E-012  -1.4248675629991445E-013  -1.1331234900899117E-010   2.7198034626469193E-013   1.5907022439628548E-010
   17.099999999999998        3.8979638436257988E-014   4.7431308809284253E-011   4.0774095512892925E-014   2.8116078345067656E-011  -1.2587416205809651E-014   7.8189098371500329E-012   6.5453211889083398E-015  -5.5123783352016220E-012  -7.7787830309130394E-014  -7.1835646566596891E-011   1.4809810478352700E-013   1.0070443268560114E-010
   17.399999999999999        2.1375388579853041E-014   3.0089424535723776E-011   2.2222659753189218E-014   1.7835266745087384E-011  -6.7988400818243622E-015   4.9404128825435435E-012   3.5404736310111022E-015  -3.4746308224533284E-012  -4.2552530572579931E-014  -4.5593934805801455E-011   8.0815641571055550E-014   6.3837942633280905E-011
   17.699999999999999        1.1737543545917255E-014   1.9077237680107236E-011   1.2142079363091966E-014   1.1343793165514086E-011  -3.6791711521091813E-015   3.1246456927623982E-012   1.9176710343645296E-015  -2.1884737755991183E-012  -2.3322384462281126E-014  -2.8969253487779890E-011   4.4191068639265232E-014   4.0519124384920793E-011
   18.000000000000000        6.4511646277353046E-015   1.2077344623780091E-011   6.6522074360922329E-015   7.2388094290054476E-012  -1.9945646340007808E-015   1.9779687534250613E-012   1.0396416772267401E-015  -1.3760239395680619E-012  -1.2805897689920568E-014  -1.8423744092650089E-011   2.4211885899971036E-014   2.5750041732409928E-011
   18.300000000000001        3.5464308835281194E-015   7.6239820697423439E-012   3.6559828352180074E-015   4.6391117670426483E-012  -1.0831601429937778E-015   1.2530307711206946E-012   5.6375127952731919E-016  -8.6247438664681254E-013  -7.0434813142816881E-015  -1.1726118216979911E-011   1.3290550669710947E-014   1.6384359829048630E-011
   18.599999999999998        1.9477189644539819E-015   4.7888583863449410E-012   2.0172962335311991E-015   2.9903013984212663E-012  -5.8916860672744960E-016   7.9420649527559065E-013   3.0540494560692295E-016  -5.3773279899232697E-013  -3.8801082748195806E-015  -7.4670708086147501E-012   7.3088405332117807E-015   1.0438441770478671E-011
   18.899999999999999        1.0665109710807391E-015   2.9833733617536936E-012   1.1192291073059359E-015   1.9430729961622816E-012  -3.2094089311823274E-016   5.0345814771637476E-013   1.6495747829269931E-016  -3.3238961193795939E-013  -2.1403812697672991E-015  -4.7551860027615334E-012   4.0265163093052041E-015   6.6599590818760205E-012
   19.199999999999999        5.8019511750674607E-016   1.8339298708839803E-012   6.2605533038519823E-016   1.2770502141495391E-012  -1.7503828222890292E-016   3.1894517324322894E-013   8.8519520835794487E-017  -2.0264375675735939E-013  -1.1818887988955647E-015  -3.0257899449522581E-012   2.2223251100255635E-015   4.2573065372345483E-012
   19.500000000000000        3.1161267911250699E-016   1.1032235559961733E-012   3.5469827075733713E-016   8.5304582459654962E-013  -9.5522311342886695E-017   2.0160260378368470E-013   4.6896040695433328E-017  -1.2083599461762384E-013  -6.5280918081380045E-016  -1.9205998098538783E-012   1.2291802969952968E-015   2.7296210700917292E-012
   19.800000000000001        1.6333230473215659E-016   6.4050374211290454E-013   2.0514022591786493E-016   5.8309420914569426E-013  -5.2080577651771354E-017   1.2670679583824890E-013   2.4246081166268140E-017  -6.9497892889276292E-014  -3.6005979030859397E-016  -1.2118151096344190E-012   6.8205794932297251E-016   1.7598612116493956E-012
   20.099999999999998        8.1721519813704245E-017   3.5012364705904628E-013   1.2266186624487903E-016   4.1160218746356582E-013  -2.8247778833017092E-017   7.8566030260391179E-014   1.1965742950732769E-017  -3.7608441857989462E-014  -1.9741133074840229E-016  -7.5414183898705749E-013   3.8097955935040101E-016   1.1475004732307859E-012
   20.399999999999999        3.7281088227261876E-017   1.7166499407087098E-013   7.7345175495184084E-017   3.0370911063364009E-013  -1.5047273779024267E-017   4.7168954526324968E-014   5.3839752123007196E-018  -1.8239760748626085E-014  -1.0619142200365048E-016  -4.5437192860595041E-013   2.1644093013930520E-016   7.6625448822130196E-013
   20.699999999999999        1.3883737767597374E-017   6.7424192013311372E-014   5.3968178245117206E-017   2.3936625538078891E-013  -8.0988775819236244E-018   2.7184222172739051E-014   1.9774331434149943E-018  -7.0803270953788017E-015  -5.7269867751364516E-017  -2.6169658223737459E-013   1.2869856834954735E-016   5.3781087396279993E-013
   21.000000000000000        2.9191675764431712E-018   1.4647044728446253E-014   3.5649282088265283E-017   1.8522702758815613E-013  -9.6570432838291497E-019   6.6348120156015237E-015   4.1001485773118295E-019  -1.5187737003230150E-015  -8.3483134990785543E-018  -6.9021235868798772E-014   8.9282412117416182E-017   4.2649204552850643E-013
