 r rp rn tp tn ssp ssn sp sn d1p d1n d2p d2n
   5.3999999999999995        3.5863021788301745E-002   5.0122335164349989E-002   2.2239188226499756E-002   3.3634534663770782E-002  -3.8654217401678532E-003  -8.2733377725356660E-004   8.7041455278331226E-003   4.9863569515692808E-003  -3.2005238879604672E-002  -3.6108656409338143E-002  -1.2702561752925922E-002  -2.3924243705026008E-002
   5.7000000000000002        2.6386322439543489E-002   3.9003617988617727E-002   1.8787039530393127E-002   2.7048199306740951E-002  -5.1932695576249717E-003  -2.5489405555477484E-003   6.4805555748945675E-003   3.9566398663147106E-003  -3.0552361861759282E-002  -3.7225739269220889E-002  -3.1298410695468869E-004  -9.6552049026515773E-003
   6.0000000000000000        1.7830161767797052E-002   2.8188462212687785E-002   1.5504053879358007E-002   2.1703623054515109E-002  -5.1030513740935347E-003  -3.0427157794897484E-003   4.3474674498777876E-003   2.7403474736757143E-003  -2.5968045908231381E-002  -3.4099354135137400E-002   1.0885248125933621E-002   5.6134616733977336E-003
   6.2999999999999998        1.0993585979259682E-002   1.8863460745615523E-002   1.1917814917004976E-002   1.6751028620785462E-002  -4.0391636856269208E-003  -2.5865524647876960E-003   2.6235223716908544E-003   1.6654241871604785E-003  -1.9406461880595374E-002  -2.7603237694372680E-002   1.7106957714883707E-002   1.6524471022387938E-002
   6.5999999999999996        6.2060953756642384E-003   1.1758752106826968E-002   8.1781379766583274E-003   1.1935573953807914E-002  -2.6693164450063028E-003  -1.7461397423775358E-003   1.4358257887934849E-003   8.9882529290937223E-004  -1.2690836381132369E-002  -1.9770751464303314E-002   1.6869384881299323E-002   1.9851092567521701E-002
   6.8999999999999995        3.2570540726243017E-003   6.9375928414727927E-003   4.9411349961204108E-003   7.7079421082468149E-003  -1.5210600123803310E-003  -9.8916771962302761E-004   7.2672283640946259E-004   4.3939322160308050E-004  -7.3453274993335680E-003  -1.2716416915675797E-002   1.2503934172277475E-002   1.6893745887040078E-002
   7.1999999999999993        1.6249174867905176E-003   3.9562242510378671E-003   2.6771827248065418E-003   4.5690253810874446E-003  -7.7828030894658664E-004  -4.9360224033580052E-004   3.4896577560586839E-004   1.9873950494951674E-004  -3.8689239649351082E-003  -7.5581215828157784E-003   7.6106609737575451E-003   1.1666696892092369E-002
   7.5000000000000000        7.8734186587075020E-004   2.2223387957355720E-003   1.3461190680881009E-003   2.5608260930522300E-003  -3.7304827172329795E-004  -2.2641178527827162E-004   1.6277779222985462E-004   8.4238948840790676E-005  -1.9193418828874222E-003  -4.2908294155414115E-003   4.0865243371783471E-003   7.1193955692581317E-003
   7.7999999999999998        3.7652399540221061E-004   1.2459574390659926E-003   6.4857811366574004E-004   1.3963952857937731E-003  -1.7319700049961870E-004  -9.8101203857457961E-005   7.5040323170200791E-005   3.3298680969451182E-005  -9.2316149219678120E-004  -2.3896090978130754E-003   2.0443696404876671E-003   4.0742432413298432E-003
   8.0999999999999996        1.7953691991256412E-004   7.0244424164687372E-004   3.0624475804664271E-004   7.5547935573305573E-004  -7.9529995610612742E-005  -4.0446701137980796E-005   3.4559675668654204E-005   1.1818447651492669E-005  -4.3868996332336956E-004  -1.3271713375419493E-003   9.8739910242447767E-004   2.2690084152966034E-003
   8.4000000000000004        8.5859291033440016E-005   3.9966057045535058E-004   1.4366317368282386E-004   4.1011524312432353E-004  -3.6529564392796010E-005  -1.5629519956499378E-005   1.5998035533539020E-005   3.2770732937823399E-006  -2.0814724808222739E-004  -7.4135279462137133E-004   4.7006525555307629E-004   1.2552513586549234E-003
   8.6999999999999993        4.1308098884715037E-005   2.2978066200145107E-004   6.7478075096285452E-005   2.2466262712154551E-004  -1.6879212579451389E-005  -5.3620530196434941E-006   7.4671870402366143E-006   1.7949833349758871E-007  -9.9148367616792510E-005  -4.1807504237673587E-004   2.2309636182983882E-004   6.9706310536633473E-004
   9.0000000000000000        2.0023520275436541E-005   1.3351886253954749E-004   3.1866310399379014E-005   1.2449978098929562E-004  -7.8675275552683923E-006  -1.3408630405818298E-006   3.5194478428162215E-006  -7.3772176501258661E-007  -4.7540915620924507E-005  -2.3833239297494404E-004   1.0619637506550566E-004   3.9046141567359709E-004
   9.2999999999999989        9.7848772689892043E-006   7.8380730876697832E-005   1.5162230749070916E-005   6.9844343770439975E-005  -3.7035506397936984E-006   8.3047358425076487E-008   1.6758804277133069E-006  -8.4797160318664973E-007  -2.2974380395173647E-005  -1.3735951876641008E-004   5.0856232378144514E-005   2.2105020041819363E-004
   9.5999999999999996        4.8208143429614766E-006   4.6457736167122927E-005   7.2754395514921997E-006   3.9659089424711486E-005  -1.7613907808562353E-006   4.7632410010278143E-007   8.0624010657174365E-007  -7.0575666560705169E-007  -1.1194448640982175E-005  -7.9999938627415827E-005   2.4537578096836357E-005   1.2653269846957442E-004
   9.9000000000000004        2.3942208475396292E-006   2.7785918581130664E-005   3.5216145667598343E-006   2.2779469834788537E-005  -8.4630504010295719E-007   4.9425840413563122E-007   3.9176326854194979E-007  -5.2024550599097478E-007  -5.4998694448076732E-006  -4.7053213188768598E-005   1.1935124853125544E-005   7.3213029267499535E-005
   10.199999999999999        1.1982840113757577E-006   1.6760143233707080E-005   1.7194127790367700E-006   1.3225172397940712E-005  -4.1068580625061012E-007   4.0015940143967066E-007   1.9219746045661557E-007  -3.5999724702248842E-007  -2.7239972794657386E-006  -2.7928677121041228E-005   5.8529921906081438E-006   4.2793675908528367E-005
   10.500000000000000        6.0416461761106857E-007   1.0191554888937924E-005   8.4657158872639908E-007   7.7547745715093565E-006  -2.0120186854738721E-007   2.9234076963274157E-007   9.5156143920709181E-008  -2.3958687739185130E-007  -1.3596667715039051E-006  -1.6717948692683960E-005   2.8934911762597631E-006   2.5249751605203007E-005
   10.799999999999999        3.0675470960964614E-007   6.2460642653293947E-006   4.2018728716210433E-007   4.5889920657013288E-006  -9.9471667763925187E-008   2.0202831091911815E-007   4.7520807720449135E-008  -1.5517718577745774E-007  -6.8371663488175696E-007  -1.0086366068690207E-005   1.4415859126596157E-006   1.5027897100335312E-005
   11.100000000000000        1.5678681082479337E-007   3.8579021277714172E-006   2.1016104626253594E-007   2.7387309786758417E-006  -4.9603270982761968E-008   1.3483756628560757E-007   2.3926700683127000E-008  -9.8399931205868071E-008  -3.4624064213310345E-007  -6.1305842826387532E-006   7.2358161377533727E-007   9.0157395458863841E-006
   11.400000000000000        8.0641442659880782E-008   2.4018389916597672E-006   1.0588215611393059E-007   1.6474469613895690E-006  -2.4938181776254427E-008   8.7826756812713116E-008   1.2140456986388066E-008  -6.1255054028419503E-008  -1.7651461218013853E-007  -3.7526396281962063E-006   3.6577003016758968E-007   5.4487709308612051E-006
   11.699999999999999        4.1724793692117737E-008   1.5078561170804026E-006   5.3714240839577850E-008   9.9838341076855768E-007  -1.2634823218872399E-008   5.6136381483679099E-008   6.2051356508947127E-009  -3.7452044431538773E-008  -9.0559252054397354E-008  -2.3128892054989380E-006   1.8614320745703527E-007   3.3155950854612305E-006
   12.000000000000000        2.1711176396739630E-008   9.5519884130761347E-007   2.7428020549254801E-008   6.0933039874465131E-007  -6.4482024121976194E-009   3.5303066630781621E-008   3.1933989011413196E-009  -2.2457818652855405E-008  -4.6740329688351644E-008  -1.4352939858065644E-006   9.5335490824870281E-008   2.0305081842923288E-006
   12.299999999999999        1.1357988115494505E-008   6.1118206475036152E-007   1.4092537749620671E-008   3.7443789072096112E-007  -3.3135877213313299E-009   2.1859211012587772E-008   1.6541446050288529E-009  -1.3160433500470015E-008  -2.4261852557085117E-008  -8.9693116828723313E-007   4.9123328571143180E-008   1.2510882597799118E-006
   12.600000000000000        5.9721849249608051E-009   3.9550492192306868E-007   7.2834100824469443E-009   2.3165499763349100E-007  -1.7138950835395942E-009   1.3313735255190691E-008   8.6209664405740236E-010  -7.4878976423964436E-009  -1.2662084028274659E-008  -5.6463028684389186E-007   2.5457331239488988E-008   7.7538625954541621E-007
   12.900000000000000        3.1555311233935562E-009   2.5925696783808242E-007   3.7853145831621454E-009   1.4430152766396763E-007  -8.9195295720158032E-010   7.9548977067966101E-009   4.5191315981353592E-010  -4.0895043837020568E-009  -6.6423281149961463E-009  -3.5827345520463573E-007   1.3264932378378592E-008   4.8334012783160781E-007
   13.199999999999999        1.6750229617207998E-009   1.7246709864739055E-007   1.9777486557436259E-009   9.0527121979158377E-008  -4.6690410825308069E-010   4.6392441610004635E-009   2.3819629390840863E-010  -2.0986312901961774E-009  -3.5015697713021307E-009  -2.2934428682748890E-007   6.9478165993534052E-009   3.0304376426196441E-007
   13.500000000000000        8.9307362356058416E-010   1.1666391728162486E-007   1.0385591923561837E-009   5.7222574614713686E-008  -2.4575771337344693E-010   2.6176885861163291E-009   1.2620305058875035E-010  -9.6644850196007544E-010  -1.8545304840891114E-009  -1.4828391358452267E-007   3.6570873438860961E-009   1.9113981364591817E-007
   13.799999999999999        4.7817610298469688E-010   8.0399950050368003E-008   5.4799912448410813E-010   3.6470824196380300E-008  -1.3003345828390734E-010   1.4065506627157373E-009   6.7195811192976329E-011  -3.4943754453290140E-010  -9.8660354758114458E-010  -9.6980424517175688E-008   1.9340446739666172E-009   1.2132146917941398E-007
   14.100000000000000        2.5706599622553256E-010   5.6541867966183482E-008   2.9048387075967625E-010   2.3460907575085549E-008  -6.9144058628730907E-011   6.9711591374048969E-010   3.5945359881819665E-011  -3.5072529460003069E-011  -5.2711381208910220E-010  -6.4275770678762440E-008   1.0274240545812794E-009   7.7534732649918752E-008
   14.399999999999999        1.3873471433250610E-010   4.0620232385691864E-008   1.5465711596449183E-010   1.5252316270419922E-008  -3.6940068515170765E-011   2.9431287647953136E-010   1.9313902175712797E-011   1.0647886340188695E-010  -2.8277488391023999E-010  -4.3260175991510647E-008   5.4815033492165954E-010   4.9929539639654248E-008
   14.699999999999999        7.5152237863825101E-011   2.9818950407760424E-008   8.2687953392129960E-011   1.0037840847962313E-008  -1.9823588916588764E-011   7.6045184071820988E-011   1.0421466900534380E-011   1.5335609530693612E-010  -1.5229276625945438E-010  -2.9633030074404454E-008   2.9365489799098475E-010   3.2431597119584147E-008
   15.000000000000000        4.0855618167900557E-011   2.2353243152421822E-008   4.4387823220033990E-011   6.7008884757570311E-009  -1.0683515613157493E-011  -3.3361500245378717E-011   5.6458650851651584E-012   1.5170452997724312E-010  -8.2328860984887510E-011  -2.0704278122073813E-008   1.5793885467050125E-010   2.1276974163147014E-008
   15.299999999999999        2.2287185442723829E-011   1.7084862367879157E-008   2.3920227003335132E-011   4.5480043591159871E-009  -5.7810315426010457E-012  -8.0296556099426630E-011   3.0703752084402244E-012   1.2808333002238191E-010  -4.4667980700834444E-011  -1.4782819618402419E-008   8.5268106211038963E-011   1.4122556786822892E-008
   15.600000000000000        1.2198194509290887E-011   1.3282929306107418E-008   1.2938465339389396E-011   3.1463276306308375E-009  -3.1403173015139180E-012  -9.2823405664726997E-011   1.6758400872057833E-012   9.7216316397893321E-011  -2.4319411721153987E-011  -1.0800072072446738E-008   4.6202617219362474E-011   9.5031475866007063E-009
   15.899999999999999        6.6975791179516773E-012   1.0474590263493885E-008   7.0235739856458359E-012   2.2242829483207202E-009  -1.7121506449206297E-012  -8.7633504828974630E-011   9.1786292125382983E-013   6.6792496875900287E-011  -1.3285173438514113E-011  -8.0771846645689239E-009   2.5122888211957012E-011   6.4984576130010276E-009
   16.199999999999999        3.6886497658776728E-012   8.3513257781478927E-009   3.8259535486589923E-012   1.6105980955249756E-009  -9.3678262220823340E-013  -7.4427928229982125E-011   5.0437372875754016E-013   4.0411194305127195E-011  -7.2809326170379028E-012  -6.1804329452903525E-009   1.3706929066238549E-011   4.5278791956717084E-009
   16.500000000000000        2.0374518740689006E-012   6.7098989366510671E-009   2.0911405062793847E-012   1.1966750489130000E-009  -5.1427659287310440E-013  -5.8659055478035106E-011   2.7802270238159945E-013   1.9368629627233236E-011  -4.0027964448534505E-012  -4.8309963849782430E-009   7.5028538096779076E-012   3.2234445124498635E-009
   16.800000000000001        1.1285339795651138E-012   5.4149572944101339E-009   1.1467132481935017E-012   9.1326309039611934E-010  -2.8323863183326192E-013  -4.3233596778164226E-011   1.5370187784759686E-013   3.7264508387712407E-012  -2.2072433089329792E-012  -3.8484233028691058E-009   4.1198351414266376E-012   2.3508499583397991E-009
   17.099999999999998        6.2672002892362349E-013   4.3752293795134831E-009   6.3086387677720594E-013   7.1593262262117160E-010  -1.5647547083991621E-013  -2.9561721743661974E-011   8.5202845720338066E-014  -7.0610854785010661E-012  -1.2206817188699793E-012  -3.1150521032210311E-009   2.2691043201504676E-012   1.7601607971096662E-009
   17.399999999999999        3.4887091687417776E-013   3.5282932113759968E-009   3.4820122572855222E-013   5.7598917482626792E-010  -8.6700428676107423E-014  -1.8196997896492649E-011   4.7346183430447551E-014  -1.3788527779882618E-011  -6.7698106165416119E-013  -2.5535228263569217E-009   1.2534507984257472E-012   1.3549201061243900E-009
   17.699999999999999        1.9460156047333651E-013   2.8307738439736783E-009   1.9283307134484456E-013   4.7476505357914318E-010  -4.8175092399134364E-014  -9.2219178958935268E-012   2.6363724476666570E-014  -1.7302089667341299E-011  -3.7646838344934611E-013  -2.1124986571598821E-009   6.9438099947843010E-013   1.0727156134501746E-009
   18.000000000000000        1.0871805391779771E-013   2.2519951849766103E-009   1.0717554302665069E-013   4.0001702012625128E-010  -2.6840820591682203E-014  -2.4764067529288738E-012   1.4701975310327730E-014  -1.8397987946597505E-011  -2.0989982709155437E-013  -1.7575572798676945E-009   3.8573434149910069E-013   8.7290729163118638E-010
   18.300000000000001        6.0783305690228994E-014   1.7698403340939648E-009   5.9811703594127438E-014   3.4364262525541556E-010  -1.4992842667212934E-014   2.3097324975279331E-012   8.2037403020257848E-015  -1.7776000556769419E-011  -1.1732067297453834E-013  -1.4653509283394719E-009   2.1485457665382142E-013   7.2884689973073727E-010
   18.599999999999998        3.3964256138913223E-014   1.3680313398619860E-009   3.3546476358461661E-014   3.0022564879222678E-010  -8.3950056363388673E-015   5.4424976504830849E-012   4.5740542875082774E-015  -1.6023945763402634E-011  -6.5727753502492212E-014  -1.2198416866939757E-009   1.1998846217738434E-013   6.2292569110219104E-010
   18.899999999999999        1.8925600950598436E-014   1.0343264250787821E-009   1.8939820826337923E-014   2.6610503211886368E-010  -4.7110248103898887E-015   7.2240352116359077E-012   2.5422909985138748E-015  -1.3618625477513482E-011  -3.6900766991804335E-014  -1.0098600060880394E-009   6.7183467249501001E-014   5.4340927937275617E-010
   19.199999999999999        1.0476328609725159E-014   7.5931398495346045E-010   1.0793899635588290E-014   2.3877576182019275E-010  -2.6485552641211769E-015   7.9332691029172645E-012   1.4030028327329863E-015  -1.0934796569154638E-011  -2.0751988519533791E-014  -8.2751073526600757E-010   3.7718025818306942E-014   4.8240602113840726E-010
   19.500000000000000        5.7226466272200572E-015   5.3559751674270162E-010   6.2386768380215238E-015   2.1650113187992670E-010  -1.4906163936371448E-015   7.8180705566049107E-012   7.6350979018471306E-016  -8.2573815656322206E-012  -1.1680508912066997E-014  -6.6712458043894381E-010   2.1240606132077051E-014   4.3455711232358441E-010
   19.800000000000001        3.0477802222078193E-015   3.5723872013096821E-010   3.6853743277251304E-015   1.9805947345358690E-010  -8.3823322236658432E-016   7.0937283571354726E-012   4.0472963398608801E-016  -5.7943119522876775E-012  -6.5674687389402841E-015  -5.2456241446091347E-010   1.2013411151352922E-014   3.9618843879020263E-010
   20.099999999999998        1.5470459339008914E-015   2.1937279607904137E-010   2.2526271518605693E-015   1.8256658174807483E-010  -4.6862444451275769E-016   5.9446275149430259E-012   2.0423573277753253E-016  -3.6886818936658304E-012  -3.6702357774238787E-015  -3.9674902576422152E-010   6.8500704191412914E-015   3.6476430737183214E-010
   20.399999999999999        7.1441052335684978E-016   1.1794091170346644E-010   1.4516723167444140E-015   1.6950824587759180E-010  -2.5678019717072242E-016   4.5271781894326908E-012   9.3624386353821865E-017  -2.0296438072158188E-012  -2.0102997514646993E-015  -2.8134690972609202E-010   3.9811060893807304E-015   3.3860750306820993E-010
   20.699999999999999        2.6853783513825785E-016   4.9511542073884202E-011   1.0305768208860699E-015   1.5739784518173100E-010  -1.4051208169689415E-016   2.9741900565419137E-012   3.4874877830134841E-017  -8.6201434613552180E-013  -1.0960266432953073E-015  -1.7790558099970763E-010   2.4275296168280872E-015   3.1753007221491086E-010
   21.000000000000000        5.6794537379665398E-017   1.1197563103641875E-011   6.9846202088100454E-016   1.4660843281883973E-010  -2.1109411139330368E-017   1.3702035879272455E-012   7.2954052875616134E-018  -1.9515792713788670E-013  -1.8175353512591522E-016  -7.4464252273323241E-011   1.7219111742019128E-015   3.0616452605147679E-010
