 r rp rn tp tn ssp ssn sp sn d1p d1n d2p d2n
   7.1999999999999993        9.3679139888997763E-007   9.8352184501125094E-005   1.7534786209292461E-006   5.4913543258234704E-005   1.8076306712692084E-007  -1.2949050366873215E-005  -8.0070882776986497E-008   8.5793339945107257E-006  -2.4908675602756874E-006  -1.3967730932311524E-004   6.1801776521417869E-006   1.7013074898874288E-004
   7.5000000000000000        4.1724121736196467E-007   6.4461034532797417E-005   7.6955268004939619E-007   3.4204878549174104E-005   8.4059637787407141E-008  -7.5172287921964422E-006  -3.7077805806585923E-008   5.0281867615491579E-006  -1.1024929785721847E-006  -8.9716546245205433E-005   2.7262341796587810E-006   1.0711223471116572E-004
   7.7999999999999998        1.8683186380981021E-007   4.2593926912452022E-005   3.3969165185822225E-007   2.1577222107995628E-005   3.9071513614490316E-008  -4.4001627090364342E-006  -1.7178751202576824E-008   2.9690047173800314E-006  -4.9067819504091012E-007  -5.8201822152454779E-005   1.2089461274993241E-006   6.8241999434655911E-005
   8.0999999999999996        8.4091616347933374E-008   2.8350336799991235E-005   1.5080250168004704E-007   1.3768414331197135E-005   1.8164995980793627E-008  -2.5951401628642689E-006  -7.9670515450416050E-009   1.7651148794171389E-006  -2.1955841851658315E-007  -3.8095568497882159E-005   5.3894752908278622E-007   4.3948617662165439E-005
   8.4000000000000004        3.8036092925003184E-008   1.8993162387512785E-005   6.7318510046304424E-008   8.8770051379256192E-006   8.4511779483152651E-009  -1.5411775546353398E-006  -3.6996064991756536E-009   1.0559644291057580E-006  -9.8752385285815138E-008  -2.5135394974774308E-005   2.4151210647716586E-007   2.8579877746628895E-005
   8.6999999999999993        1.7285356943207430E-008   1.2798964925659255E-005   3.0211044189658703E-008   5.7769279940577823E-006   3.9358830170993664E-009  -9.2107019191917054E-007  -1.7204573058261057E-009   6.3536004559268187E-007  -4.4636436278828910E-008  -1.6703752847323906E-005   1.0877034603230062E-007   1.8748720053789286E-005
   9.0000000000000000        7.8903756009370737E-009   8.6703738269836523E-006   1.3626856788539796E-008   3.7911635233809782E-006   1.8352702532384385E-009  -5.5367839764212072E-007  -8.0132918779547606E-010   3.8431761127653223E-007  -2.0270872590631279E-008  -1.1172363510506802E-005   4.9223471189206261E-008   1.2396343777716531E-005
   9.2999999999999989        3.6170483591884963E-009   5.9015385661242179E-006   6.1761164390551921E-009   2.5068760743851572E-006   8.5693726709014226E-010  -3.3461803067678151E-007  -3.7383865141398508E-010   2.3360823783801347E-007  -9.2468501601040354E-009  -7.5162696413880976E-006   2.2378387311095387E-008   8.2543344969726645E-006
   9.5999999999999996        1.6647655791242922E-009   4.0342601490569636E-006   2.8120175543398192E-009   1.6690049214156361E-006   4.0070568840312176E-010  -2.0323225898130002E-007  -1.7469352577344498E-010   1.4264628760127034E-007  -4.2359849575870139E-009  -5.0832719336188031E-006   1.0218424391470397E-008   5.5313592640331983E-006
   9.9000000000000004        7.6913734507969167E-010   2.7686262112428896E-006   1.2858797560925256E-009   1.1180540441951190E-006   1.8765080185817805E-010  -1.2400288019564671E-007  -8.1769643236807321E-011   8.7472357211268574E-008  -1.9483168363569061E-009  -3.4542597572188917E-006   4.6853662876099623E-009   3.7279813881732754E-006
   10.199999999999999        3.5663333537987929E-010   1.9068539489607115E-006   5.9042488476637448E-010   7.5317702538007579E-007   8.8010389199956864E-011  -7.5985023103488347E-008  -3.8337744959375594E-011   5.3851414296205718E-008  -8.9953873274599004E-010  -2.3574902977053097E-006   2.1568363242191806E-009   2.5256340022021735E-006
   10.500000000000000        1.6593102011805220E-010   1.3176240913422027E-006   2.7215648771092411E-010   5.0996223139230711E-007   4.1340771646878880E-011  -4.6747380092472457E-008  -1.8004123035821468E-011   3.3275879891838109E-008  -4.1682241004435668E-010  -1.6153360604648533E-006   9.9659545688739183E-010   1.7191464661937213E-006
   10.799999999999999        7.7454417316739152E-011   9.1320826159058112E-007   1.2591453987697942E-010   3.4688755342273198E-007   1.9448291114384203E-011  -2.8867436119166799E-008  -8.4687029037854920E-012   2.0633315251000401E-008  -1.9380907366990649E-010  -1.1108305697374814E-006   4.6213354305527450E-010   1.1752134455685532E-006
   11.100000000000000        3.6266676734253710E-011   6.3467052995531729E-007   5.8459497084080077E-011   2.3695976406335657E-007   9.1629609536038326E-012  -1.7888765254173150E-008  -3.9897690882708541E-012   1.2835879394072964E-008  -9.0409661960379703E-011  -7.6643464045798019E-007   2.1502378419747705E-010   8.0652733740975768E-007
   11.400000000000000        1.7031253521154557E-011   4.4221550892055918E-007   2.7232044574869468E-011   1.6249526518883661E-007   4.3234690901738967E-012  -1.1121996862120077E-008  -1.8825633266107839E-012   8.0097238437519168E-009  -4.2306169123877663E-011  -5.3043168133632087E-007   1.0037002709742220E-010   5.5548910692606344E-007
   11.699999999999999        8.0204928107422589E-012   3.0884677563075533E-007   1.2725655648044245E-011   1.1182765885230254E-007   2.0429595822812103E-012  -6.9363773064155007E-009  -8.8962417892462626E-013   5.0126793720560095E-009  -1.9855249226859263E-011  -3.6813559329628415E-007   4.6995095578190626E-011   3.8384675341221426E-007
   12.000000000000000        3.7871547746071017E-012   2.1617227980484035E-007   5.9646917444894790E-012   7.7210701570070501E-008   9.6673088997020180E-013  -4.3386506092442755E-009  -4.2101971781692305E-013   3.1456767324455995E-009  -9.3447644456016569E-012  -2.5616387548828883E-007   2.2068277223570798E-011   2.6604297868107470E-007
   12.299999999999999        1.7927839785673857E-012   1.5161283289618910E-007   2.8037610336991450E-012   5.3470739563440350E-008   4.5809602656312949E-013  -2.7213192280701028E-009  -1.9953574731670798E-013   1.9791865741373013E-009  -4.4098614454778852E-012  -1.7868030660879631E-007   1.0391826535973699E-011   1.8490779511967287E-007
   12.600000000000000        8.5073486792152927E-013   1.0653391880186878E-007   1.3215393655958885E-012   3.7133670881664042E-008   2.1736958704615976E-013  -1.7113685053904616E-009  -9.4698908330317642E-014   1.2483296931489958E-009  -2.0863665779866905E-012  -1.2491349015621710E-007   4.9064402443416015E-012   1.2884767712959227E-007
   12.900000000000000        4.0463476097806389E-013   7.4988991398649232E-008   6.2452483860115815E-013   2.5855077595158142E-008   1.0328050085824439E-013  -1.0789172598095508E-009  -4.5004811722487085E-014   7.8920051725493958E-010  -9.8949579424680210E-013  -8.7508060108232306E-008   2.3224110044419148E-012   8.9998160933665605E-008
   13.199999999999999        1.9288071464460989E-013   5.2870112386902759E-008   2.9586756959704011E-013   1.8045673543062938E-008   4.9136146367165538E-014  -6.8180318818018084E-010  -2.1416408332369454E-014   5.0004615002036256E-010  -4.7037729826842211E-013  -6.1423029963302943E-008   1.1019434046520654E-012   6.3001684213815669E-008
   13.500000000000000        9.2135611640516887E-014   3.7331397966097162E-008   1.4049908175000085E-013   1.2623556335995291E-008   2.3406313297890115E-014  -4.3182307172987541E-010  -1.0204515105120447E-014   3.1750437405328030E-010  -2.2409999019694627E-013  -4.3191939384307210E-008   5.2405823431319701E-013   4.4194182495552216E-008
   13.799999999999999        4.4099946987472201E-014   2.6396079209342766E-008   6.6869981187696736E-014   8.8493719177112519E-009   1.1163495773403279E-014  -2.7408277876682263E-010  -4.8683395853819552E-015   2.0200447045002361E-010  -1.0699336674717207E-013  -3.0423628398134174E-008   2.4977834052801491E-013   3.1060732189653188E-008
   14.100000000000000        2.1148584429968566E-014   1.8687707761675191E-008   3.1895258102509165E-014   6.2160498913796665E-009   5.3307586706125104E-015  -1.7431833586920405E-010  -2.3253976750557333E-015   1.2876580508152843E-010  -5.1185872842173431E-014  -2.1463907215852939E-008   1.1930048814146802E-013   2.1869390953024239E-008
   14.399999999999999        1.0160617250042654E-014   1.3245652984809993E-008   1.5244605076060265E-014   4.3746745348742894E-009   2.5485082569566669E-015  -1.1108335226214197E-010  -1.1120569380419476E-015   8.2229238563442743E-011  -2.4534795590578563E-014  -1.5165340748387437E-008   5.7095425149619690E-014   1.5423744153712469E-008
   14.699999999999999        4.8901159729048034E-015   9.3980541469055296E-009   7.3006491834181826E-015   3.0844188786200398E-009   1.2197706658071382E-015  -7.0918768915167787E-011  -5.3242225127217574E-016   5.2601279620760889E-011  -1.1781935870087888E-014  -1.0730013470312650E-008   2.7377482637124247E-014   1.0894948198428907E-008
   15.000000000000000        2.3574634570448864E-015   6.6740769853802259E-009   3.5028713329383493E-015   2.1785860687067173E-009   5.8445713919450296E-016  -4.5356935892738780E-011  -2.5519438917846355E-016   3.3702954189315654E-011  -5.6678378346631554E-015  -7.6017665481953649E-009   1.3151709288635911E-014   7.7072741788542415E-009
   15.299999999999999        1.1383232183028130E-015   4.7431482593625827E-009   1.6837143374345225E-015   1.5414846319355353E-009   2.8034773828978942E-016  -2.9057788791772187E-011  -1.2244992657462251E-016   2.1626990242263877E-011  -2.7311852106456213E-015  -5.3921031488459459E-009   6.3289629364906020E-015   5.4598201951361643E-009
   15.600000000000000        5.5049141801408304E-016   3.3727654579697234E-009   8.1070000264915480E-016   1.0926233350425183E-009   1.3461679768242080E-016  -1.8645993561435695E-011  -5.8817348367394039E-017   1.3897310760197701E-011  -1.3182140563278665E-015  -3.8290900905954872E-009   3.0507838773842287E-015   3.8727783255457186E-009
   15.899999999999999        2.6660641898260940E-016   2.3991332634669098E-009   3.9099158907463946E-016   7.7587185388531655E-010   6.4706440159831325E-017  -1.1983449287674882E-011  -2.8281277485507329E-017   8.9415790110271647E-012  -6.3722294568722859E-016  -2.7220199666529768E-009   1.4729477850655137E-015   2.7504366656780191E-009
   16.199999999999999        1.2929966526357599E-016   1.7066813443585903E-009   1.8886875638847751E-016   5.5200339453518414E-010   3.1133675301296503E-017  -7.7129734121801917E-012  -1.3612136599515452E-017   5.7593845883739885E-012  -3.0848826486828717E-016  -1.9369088089026952E-009   7.1224643116153708E-016   1.9556284259249870E-009
   16.500000000000000        6.2791800772779078E-017   1.2137472304242311E-009   9.1371488059657132E-017   3.9354886275915057E-010   1.4994666177551328E-017  -4.9713744665621667E-012  -6.5580332268388670E-018   3.7130152139575378E-012  -1.4955471824989712E-016  -1.3794653073848699E-009   3.4491467977826891E-016   1.3920374207901438E-009
   16.800000000000001        3.0532225861274133E-017   8.6254890567799556E-010   4.4268497817318987E-017   2.8123625718332112E-010   7.2286286997048645E-018  -3.2086083860756336E-012  -3.1624638713872243E-018   2.3952311512111365E-012  -7.2602156351223543E-017  -9.8322617336187793E-010   1.6726472413709522E-016   9.9191253533810962E-010
   17.099999999999998        1.4863889463823971E-017   6.1214886060768140E-010   2.1477956122509161E-017   2.0152058039180146E-010   3.4880054252834953E-018  -2.0735399906591668E-012  -1.5263811259232417E-018   1.5455244139841609E-012  -3.5290811133534922E-017  -7.0127279322435853E-010   8.1223638621105492E-017   7.0751708750399234E-010
   17.399999999999999        7.2441376563397953E-018   4.3350860992895180E-010   1.0435040292739041E-017   1.4486613598746101E-010   1.6845738125551113E-018  -1.3416234028695948E-012  -7.3732477029389954E-019   9.9697601469259709E-013  -1.7175608136689228E-017  -5.0043650554044685E-010   3.9493105260040796E-017   5.0516419751741947E-010
   17.699999999999999        3.5340152140300540E-018   3.0600692003957117E-010   5.0769455092996236E-018   1.0454934003447041E-010   8.1429932202554427E-019  -8.6902529514961574E-013  -3.5642673897526414E-019   6.4246520985976010E-013  -8.3690672638676669E-018  -3.5723711944353998E-010   1.9226375546598313E-017   3.6104727427812338E-010
   18.000000000000000        1.7254211550039855E-018   2.1498480107872173E-010   2.4737234803278045E-018   7.5822555498235063E-011   3.9395648845772484E-019  -5.6346506394875878E-013  -1.7239440595100237E-019   4.1314356772961302E-013  -4.0825568507474131E-018  -2.5503113241283339E-010   9.3710560311391388E-018   2.5831960608802363E-010
   18.300000000000001        8.4279960306108696E-019   1.5001201980258413E-010   1.2073386788024877E-018   5.5328930528595955E-011   1.9075255017482735E-019  -3.6564543628945016E-013  -8.3402918529757554E-020   2.6469768110084016E-013  -1.9936628387282617E-018  -1.8200591912950862E-010   4.5727081944873849E-018   1.8504508773702577E-010
   18.599999999999998        4.1161743127873952E-019   1.0366148471925533E-010   5.9052014175128197E-019   4.0692145103593200E-011   9.2434693626568620E-020  -2.3740570691301893E-013  -4.0335327558056808E-020   1.6856744192861384E-013  -9.7455137271921616E-019  -1.2976662087208641E-010   2.2337404858385776E-018   1.3275778567285766E-010
   18.899999999999999        2.0077164364982537E-019   7.0641698030070651E-011   2.8972118521279959E-019   3.0228302905484151E-011   4.4824881908700533E-020  -1.5415053766203934E-013  -1.9477555489179318E-020   1.0632312403510128E-013  -4.7681398240916327E-019  -9.2338999984093710E-011   1.0923202257993647E-018   9.5447889395818958E-011
   19.199999999999999        9.7582421503069526E-020   4.7182062038124845E-011   1.4285509702182335E-019   2.2743298685703529E-011   2.1750990710114954E-020  -1.0000292638917321E-013  -9.3700738657872792E-021   6.6059569095194389E-014  -2.3346058139233202E-019  -6.5464677578451181E-011   5.3471150347862362E-019   6.8846863888569620E-011
   19.500000000000000        4.7049861528714054E-020   3.0597038296277451E-011   7.1059004766836006E-020   1.7390118961215441E-011   1.0558673246747049E-020  -6.4695833921585696E-014  -4.4704850016581116E-021   4.0080681268293003E-014  -1.1435400311965475E-019  -4.6102167415281049E-011   2.6204426416559189E-019   4.9922971019262312E-011
   19.800000000000001        2.2301267322243920E-020   1.8977046131333915E-011   3.5918616950727725E-020   1.3568213112813671E-011   5.1239264836646446E-021  -4.1575209623075036E-014  -2.0961079139711767E-021   2.3410773205869054E-014  -5.5987199346193408E-020  -3.2072918748876351E-011   1.2861738274728838E-019   3.6525025463852456E-011
   20.099999999999998        1.0196821433977452E-020   1.0969373470754915E-011   1.8704234856273244E-020   1.0851953153718026E-011   2.4799291336871710E-021  -2.6314384148852748E-014  -9.4769217893670199E-022   1.2836779814192156E-014  -2.7327779587878493E-020  -2.1809596703088689E-011   6.3338401537123373E-020   2.7131081379838970E-011
   20.399999999999999        4.3120183914729040E-021   5.6232509298993827E-012   1.0278381172282059E-020   8.9475691087925271E-012   1.1869018237770313E-021  -1.6083689433685387E-014  -3.9608768483460007E-022   6.2921205439554780E-015  -1.3181581062639620E-020  -1.4175980391797020E-011   3.1516900161251164E-020   2.0674653792806469E-011
   20.699999999999999        1.5158765989084524E-021   2.2812248159204486E-012   6.4220899238078030E-021   7.6506022263416662E-012   6.0097109358937629E-022  -9.3648684925336411E-015  -1.3753987513007124E-022   2.4614923945350411E-015  -6.6743632071305972E-021  -8.5297743779532384E-012   1.6241784302101051E-020   1.6446309598804534E-011
   21.000000000000000        3.0740046719454616E-022   5.0538630312743986E-013   3.5741919696898228E-021   6.5031359871565381E-012   1.6392417286979999E-025  -2.4542994794443269E-015  -2.7531702586477444E-023   5.3050423715789969E-016  -1.6714535162157412E-022  -2.8835683641094562E-012   9.9100010017742915E-021   1.4276075396147186E-011
